"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","date","PRCP","PRCP_ATTRIBUTES","avtemp","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-07-27","4.29",",,S","77","H,,S","81",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-07-28","2.44",",,S","81","H,,S","90",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-07-29","0.00",",,S","84","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-07-30","2.28",",,S","81","H,,S","90",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-07-31","0.00",",,S","83","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-01",,,"83","H,,S","91",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-02","4.21",",,S","80","H,,S","89",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-03","0.00",",,S","85","H,,S","95",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-04",,,"88","H,,S","97",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-05",,,"90","H,,S","97",",,S","80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-06","0.04",",,S","80","H,,S","86",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-07","5.04",",,S","76","H,,S","79",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-08","1.22",",,S","84","H,,S","92",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-09","0.00",",,S","83","H,,S","89",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-10",,,"79","H,,S","83",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-11",,,"81","H,,S","88",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-12",,,"83","H,,S","90",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-13",,,"84","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-14",,,"83","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-15","2.17",",,S","81","H,,S","92",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-16","0.00",",,S","84","H,,S","93",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-17","0.00",",,S","83","H,,S","93",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-18","0.28",",,S","84","H,,S","93",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-19","0.00",",,S","85","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-20","0.00",",,S","84","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-21",,,"84","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-22","0.00",",,S","82","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-23","0.31",",,S","84","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-24","0.02",",,S","81","H,,S","89",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-25","0.04",",,S","78","H,,S","82",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-26","0.04",",,S","84","H,,S","95",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-27","0.16",",,S","79","H,,S","81",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-28","0.01",",,S","82","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-29","0.01",",,S","81","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-30","3.82",",,S","82","H,,S","92",",,S","69",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-08-31","0.00",",,S","82","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-01","0.04",",,S","81","H,,S","91",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-02","0.00",",,S","80","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-03",,,"82","H,,S","93",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-04",,,"83","H,,S","93",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-05",,,"81","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-06",,,"82","H,,S","92",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-07",,,"83","H,,S","93",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-08",,,"85","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-09",,,"85","H,,S","95",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-10",,,"84","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-11",,,"81","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-12","0.16",",,S","79","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-13","0.00",",,S","83","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-14","0.28",",,S","77","H,,S","87",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-15","0.00",",,S","81","H,,S","91",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-16",,,"83","H,,S","92",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-17",,,"85","H,,S","94",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-18",,,"83","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-19",,,"84","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-20",,,"85","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-21",,,"82","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-22",,,"79","H,,S","90",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-23","0.20",",,S","78","H,,S","88",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-24","0.00",",,S","81","H,,S","90",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-25",,,"82","H,,S","90",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-26",,,"81","H,,S","90",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-27","0.12",",,S","80","H,,S","89",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-28","0.01",",,S","81","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-29","0.00",",,S","82","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-09-30",,,"83","H,,S","92",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-01",,,"84","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-02",,,"84","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-03",,,"83","H,,S","93",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-04",,,"83","H,,S","94",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-05",,,"76","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-06",,,"77","H,,S","90",",,S","65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-07",,,"78","H,,S","92",",,S","69",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-08",,,"80","H,,S","93",",,S","68",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-09",,,"76","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-10",,,"76","H,,S","92",",,S","63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-11",,,"76","H,,S","90",",,S","65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-12",,,"77","H,,S","91",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-13",,,"75","H,,S","90",",,S","65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-14",,,"75","H,,S","90",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-15",,,"74","H,,S","90",",,S","63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-16",,,"74","H,,S","90",",,S","64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-17",,,"74","H,,S","88",",,S","64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-18",,,"74","H,,S","88",",,S","63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-19",,,"75","H,,S","89",",,S","64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-20",,,"75","H,,S","89",",,S","64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-21",,,"74","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-22",,,"72","H,,S","89",",,S","60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-23",,,"69","H,,S","89",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-24",,,"72","H,,S","89",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-25",,,"72","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-26",,,"71","H,,S","86",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-27",,,"70","H,,S","86",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-28",,,"69","H,,S","85",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-29",,,"71","H,,S","85",",,S","60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-30",,,"67","H,,S","82",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-10-31",,,"68","H,,S","82",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-01",,,"67","H,,S","83",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-02",,,"67","H,,S","82",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-03",,,"67","H,,S","83",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-04",,,"67","H,,S","81",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-05",,,"66","H,,S","83",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-06",,,"66","H,,S","83",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-07",,,"64","H,,S","81",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-08",,,"63","H,,S","81",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-09",,,"67","H,,S","84",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-10",,,"64","H,,S","83",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-11",,,"66","H,,S","82",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-12",,,"64","H,,S","70",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-13","0.00",",,S","65","H,,S","83",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-14",,,"62","H,,S","79",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-15",,,"61","H,,S","77",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-16",,,"60","H,,S","78",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-17",,,"60","H,,S","78",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-18",,,"60","H,,S","77",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-19",,,"61","H,,S","78",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-20",,,"63","H,,S","77",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-21",,,"64","H,,S","78",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-22",,,"64","H,,S","81",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-23",,,"62","H,,S","72",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-24",,,"62","H,,S","76",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-25",,,"63","H,,S","80",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-26",,,"64","H,,S","81",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-27",,,"62","H,,S","81",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-28",,,"60","H,,S","76",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-29",,,"61","H,,S","78",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-11-30",,,"63","H,,S","78",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-01",,,"61","H,,S","77",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-02",,,"60","H,,S","76",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-03",,,"59","H,,S","73",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-04",,,"59","H,,S","74",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-05",,,"58","H,,S","74",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-06",,,"58","H,,S","72",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-07",,,"58","H,,S","71",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-08",,,"58","H,,S","72",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-09",,,"59","H,,S","76",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-10",,,"65","H,,S","80",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-11",,,"64","H,,S","80",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-12",,,"59","H,,S","71",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-13",,,"54","H,,S","70",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-14",,,"54","H,,S","68",",,S","44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-15",,,"53","H,,S","65",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-16",,,"52","H,,S","65",",,S","44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-17",,,"53","H,,S","70",",,S","42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-18",,,"52","H,,S","71",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-19",,,"55","H,,S","71",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-20",,,"55","H,,S","74",",,S","42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-21",,,"56","H,,S","71",",,S","41",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-22",,,"55","H,,S","73",",,S","42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-23",,,"58","H,,S","72",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-24",,,"60","H,,S","72",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-25",,,"59","H,,S","73",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-26",,,"54","H,,S","70",",,S","43",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-27",,,"54","H,,S","70",",,S","43",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-28",,,"53","H,,S","70",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-29",,,"56","H,,S","70",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-30",,,"56","H,,S","72",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2016-12-31",,,"59","H,,S","74",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-01",,,"60","H,,S","75",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-02",,,"59","H,,S","74",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-03",,,"59","H,,S","68",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-04",,,"60","H,,S","66",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-05",,,"61","H,,S","75",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-06","0.24",",,S","53","H,,S",,,"51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-07","1.14",",,S","50","H,,S","54",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-08","0.63",",,S","51","H,,S","63",",,S","44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-09","0.00",",,S","49","H,,S","64",",,S","40",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-10",,,"48","H,,S","60",",,S","39",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-11",,,"48","H,,S","61",",,S","38",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-12",,,"49","H,,S","64",",,S","38",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-13",,,"49","H,,S","63",",,S","38",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-14",,,"52","H,,S","60",",,S","38",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-15",,,"59","H,,S","69",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-16","0.98",",,S","49","H,,S","57",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-17","0.02",",,S","50","H,,S","55",",,S","42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-18","0.01",",,S","48","H,,S","58",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-19","0.00",",,S","51","H,,S","67",",,S","39",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-20",,,"53","H,,S","69",",,S","40",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-21",,,"53","H,,S",,,"46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-22",,,"56","H,,S","70",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-23",,,"58","H,,S","66",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-24",,,"57","H,,S","60",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-25","0.24",",,S","57","H,,S","59",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-26","1.89",",,S","55","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-27","1.10",",,S","55","H,,S","68",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-28","0.00",",,S","56","H,,S","65",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-29",,,"56","H,,S","65",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-30",,,"56","H,,S","61",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-01-31","0.16",",,S","57","H,,S","68",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-01","0.00",",,S","56","H,,S","69",",,S","46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-02",,,"57","H,,S","66",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-03",,,"56","H,,S","63",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-04",,,"62","H,,S","70",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-05","1.38",",,S","56","H,,S","60",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-06","0.04",",,S","56","H,,S","68",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-07","0.00",",,S","57","H,,S","69",",,S","46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-08",,,"56","H,,S","66",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-09",,,"56","H,,S","68",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-10",,,"56","H,,S","72",",,S","44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-11",,,"56","H,,S","70",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-12",,,"59","H,,S","72",",,S","46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-13",,,"59","H,,S","74",",,S","47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-14",,,"58","H,,S","73",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-15",,,"63","H,,S","74",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2017-02-16",,,"66","H,,S","78",",,S","55",",,S"
